"","s1_x1_new","s1_x2_new","s1_y_new"
"1",2.94142193160951,0.198836646806018,9.71009315173706
"2",-4.67446162365377,0.999280844019791,10.9506865275185
"3",11.356628309004,-0.93552499927967,26.4945524289195
"4",4.89767851307988,-0.982882950895982,20.2533423862031
"5",7.70298367366195,0.988621452264637,20.1442016023671
"6",4.28766059223562,-0.911150690558336,7.01000070432647
"7",0.570913790725172,0.540401144629515,10.7670020240002
"8",6.36131068691611,0.0780459299682135,16.083109716957
"9",14.7424000874162,0.822369470527029,27.3819497703609
"10",-3.57217641547322,0.417401350926893,3.35236558951103
"11",4.87825978547335,-0.986274949597537,20.0365101731036
"12",1.95788051467389,0.926013684508297,9.63719417513083
"13",10.9404461551458,-0.998480829310522,26.9923460722841
"14",8.10933789703995,0.967573368558403,19.8987390029022
"15",12.9257709346712,0.351712931651821,24.3942422353001
"16",7.78893989976496,0.997885531988456,27.1830926287387
"17",2.95490906573832,0.185601131581375,11.0809891737852
"18",3.50749440956861,-0.357791500920212,13.6947285550292
"19",9.16257066652179,0.259213030932706,28.9901121218286
"20",14.3178412178531,0.983722753675665,30.4451384275769
"21",0.801379992626607,0.718316857657107,11.9567174896289
"22",4.93240649811924,-0.975893626292261,9.21512545745654
"23",-2.5364146893844,-0.568908443183661,14.879344506285
"24",-3.91259168740362,0.69685210814698,1.15108446395296
"25",-2.83045724965632,-0.306139722860406,5.48435479264317
"26",7.8178827976808,0.999348507761769,13.9936933824858
"27",6.43926661461592,0.155448353045774,19.5830517198747
"28",12.7018794696778,0.135094518973226,23.5588256419534
"29",0.147082647308707,0.146552906670538,12.1648191539845
"30",4.67457173857838,-0.99928501332832,18.5019250722267
"31",12.479250645265,-0.0870098057594733,26.9772976334956
"32",10.740834553726,-0.967728913858139,28.7579118895905
"33",-0.501402299851179,-0.480655700714942,6.0603551193763
"34",-4.25883491523564,0.898895522822957,-1.10884760630593
"35",3.56132507324219,-0.407516113808772,15.0812611510957
"36",2.49470862559974,0.602702896956055,12.8609219415676
"37",3.09094285126776,0.0506281489116691,9.12665001882305
"38",4.71077562309802,-0.999998698539415,9.5964294767322
"39",7.78925376478583,0.997905882771401,22.9902141850447
"40",-4.39739131834358,0.950797103249628,3.47880007898876
"41",4.15978503413498,-0.851160583863066,13.933476085614
"42",7.12654132861644,0.74687894190877,18.8054332911377
"43",-2.51109877135605,-0.589543756504787,0.519863302426243
"44",-1.38552929740399,-0.982887096456023,7.89208498626566
"45",1.39987649861723,0.985428731296009,11.8290722014284
"46",-4.04514227528125,0.785528450339386,-4.04408623275905
"47",0.581259191967547,0.549076769099895,8.39622214582451
"48",-0.720500233583152,-0.6597606679294,6.19211227853591
"49",14.8024458019063,0.786744680960113,27.4373627682474
"50",-1.27726477570832,-0.957228047188341,4.25853680694863
"51",5,0.5,81.5305965331897
