"","s2_x1_new","s2_x2_new","s2_y_new"
"1",12.5128397392109,-0.0535053128701811,31.788750151267
"2",4.63611077982932,-0.997092228343068,12.3977013056275
"3",0.38168968167156,0.37248908678676,4.90292682684183
"4",12.6141464011744,0.0477576139782662,28.2369102918049
"5",11.0159520339221,-0.999792380911367,25.083886599081
"6",2.16697018127888,0.827489972708845,8.1187141632576
"7",-4.79031693655998,0.996965153115957,3.35677335056982
"8",-3.95651056431234,0.727669293706822,4.22849281485437
"9",0.904464707709849,0.78609439996951,13.7268384046375
"10",-2.85595229361206,-0.281771922521982,1.54625249388728
"11",7.36134489066899,0.881088873217553,21.4741803531568
"12",1.80884920060635,0.971798970252132,14.2051117885258
"13",-4.57954684272408,0.99118945134187,3.55029574037131
"14",-2.246083477512,-0.780527479235493,4.81750446426672
"15",0.478024194017053,0.460025745457846,13.931229140161
"16",9.40158993005753,0.0231859527925647,29.347956809651
"17",10.9917314583436,-0.999992616340877,23.3408128753764
"18",-2.833710196428,-0.303041346880694,3.86700393845352
"19",0.0212587928399444,0.0212571916061934,12.0183300917127
"20",10.0277433590963,-0.567087436045097,21.6692597926798
"21",6.21209753677249,-0.071027912201448,24.727655389196
"22",13.7841981370002,0.938350578189978,26.2609815532479
"23",3.26926826499403,-0.127329019344941,8.39071685738666
"24",-1.63299458101392,-0.998066312099085,-0.954835893812492
"25",11.7428052332252,-0.733573556058166,29.3322548804921
"26",0.160946962423623,0.16025300218213,1.89126832148671
"27",13.2675523729995,0.645121096048436,36.7044968352618
"28",-2.07969329785556,-0.873282450245184,-1.6846137854409
"29",2.71625307388604,0.41263012822727,12.0780033338667
"30",-4.35749210882932,0.937682330286862,-2.5807508840122
"31",12.9129296122119,0.339663400274254,30.6342124003163
"32",6.3423339696601,0.0591141792802602,23.6397431061549
"33",0.529540912248194,0.505137183787018,16.1780650375296
"34",13.7516226293519,0.926593874118984,28.8756569129438
"35",1.08844014350325,0.88590442528893,12.154361653636
"36",5.13783338945359,-0.910855403900553,13.2913062543457
"37",12.7359522599727,0.168770010563357,28.2226593069413
"38",8.70451109018177,0.659585283325139,23.0665256203963
"39",4.44979577325284,-0.965720066410329,13.8053898488865
"40",4.08905549440533,-0.811937065731574,16.5264921224849
"41",14.7747828811407,0.803517226855849,23.806242940575
"42",7.26327502168715,0.830547340153179,11.5063650062336
"43",13.8355947472155,0.954870693542224,33.9814410340597
"44",14.6504727192223,0.87112593620368,26.9949431331918
"45",-2.14602478314191,-0.839068038012387,5.63185484985935
"46",7.42467078380287,0.909252820247697,22.9385400175364
"47",11.688691158779,-0.769258267508565,23.5920902315263
"48",6.16302740760148,-0.119868969860665,15.1824733523677
"49",10.3412144072354,-0.793437700412567,23.9744061170461
"50",6.16993079893291,-0.113012552068636,15.9937220058022
"51",5,0.5,114.468397640581
